origin,destination,price
GEL,GCV,934
GEL,GDP,781
GEL,GJM,839
GEL,GNM,956
GEL,GUZ,557
GEL,REC,455
GEL,GUJ,871
GEL,GMS,528
GEL,GRP,30
GEL,LOI,175
GEL,FLN,649
GEL,ITR,294
GEL,HRZ,595
GEL,ILB,135
GEL,IMP,77
GEL,IPU,646
GEL,IPG,794
GEL,IRE,969
GEL,ITN,939
GEL,ITA,911
GEL,ITB,277
GEL,ITI,560
GEL,ITP,545
GEL,ITQ,476
GEL,AUB,964
GEL,ITE,35
GEL,IJU,559
GEL,JCR,121
GEL,JCM,120
GEL,JNA,485
GEL,JTI,61
GEL,JEQ,274
GEL,JPR,116
GEL,JCB,333
GEL,CPV,207
GEL,JIA,589
GEL,JRN,556
GEL,LBR,334
GEL,LAJ,887
GEL,JOI,58
GEL,RAO,404
GEL,LEP,860
GEL,LIP,661
GEL,LDB,947
GEL,SSA,420
GEL,MEA,568
GEL,MCP,284
GEL,VAG,980
GEL,MNX,763
GEL,MAB,872
GEL,SLZ,388
GEL,CGB,729
GEL,MTG,976
GEL,MBK,781
GEL,MBZ,231
GEL,NTM,94
GEL,MTE,592
GEL,MEU,244
GEL,MOC,824
GEL,PNG,638
GEL,PTO,320
GEL,NNU,67
GEL,NVT,744
GEL,NQL,132
GEL,NOK,865
GEL,NVP,182
GEL,OBI,471
GEL,OYK,582
GEL,ORX,784
GEL,OIA,57
GEL,OUS,395
GEL,MCZ,520
GEL,PMW,835
GEL,PLU,478
GEL,PBB,355
GEL,PIN,274
GEL,PFB,852
GEL,PSW,122
GEL,POJ,941
GEL,PAV,803
GEL,PNZ,307
GEL,PCS,329
GEL,PBQ,785
GEL,PHI,309
GEL,FOR,993
GEL,PIV,814
GEL,PIG,425
GEL,POO,671
GEL,PLL,269
GEL,PMG,229
GEL,LCB,288
GEL,PBX,891
GEL,PTQ,830
GEL,PBV,826
GEL,PNB,490
GEL,BPS,505
GEL,PPY,797
GEL,PDF,713
GEL,RBR,564
GEL,BSB,961
GEL,PGG,195
GEL,RDC,604
GEL,MGF,244
GEL,JDO,738
GEL,IDO,450
GEL,RIG,546
GEL,RVD,8
GEL,ROO,869
GEL,URG,923
GEL,POA,268
GEL,SNZ,196
GEL,CSU,688
GEL,SFV,906
GEL,GYN,618
GEL,AJU,363
GEL,SRA,814
GEL,SSZ,687
GEL,PHB,748
GEL,SDU,126
GEL,SXO,130
GEL,SXX,232
GEL,SJP,272
GEL,SJK,808
GEL,SSO,711
GEL,SQY,536
GEL,SBJ,186
GEL,SQM,574
GEL,SQX,167
GEL,GRU,364
GEL,ZMD,814
GEL,THE,749
GEL,SEI,24
GEL,RRN,452
GEL,RSG,683
GEL,OPS,320
GEL,SOD,985
GEL,SWM,611
GEL,RWS,385
GEL,TBT,128
GEL,CNF,229
GEL,GPB,262
GEL,TGQ,527
GEL,TRQ,711
GEL,TFF,192
GEL,TXF,115
GEL,TEC,37
GEL,TFL,797
GEL,TOW,245
GEL,TSQ,63
GEL,TMT,388
GEL,TUZ,97
GEL,TUR,939
GEL,UBT,780
GEL,UBA,775
GEL,UNA,592
GEL,IPN,561
GEL,BEL,473
GEL,VAL,574
GEL,VIA,725
GEL,BVH,482
GEL,VCP,966
GEL,VDC,866
GEL,VOT,420
GEL,AXE,813
RRN,PPB,675
RRN,MVS,791
RRN,XAP,718
RRN,CWB,368
RRN,ALT,517
RRN,AMJ,219
RRN,AFL,867
RRN,ATM,485
RRN,APY,503
RRN,APS,783
RRN,APU,463
RRN,ARU,37
RRN,ARS,6
RRN,AUX,966
RRN,APQ,723
RRN,APX,144
RRN,AAG,309
RRN,AQA,716
RRN,AAX,178
RRN,AQM,718
RRN,AAI,155
RRN,ZFU,622
RRN,AIF,262
RRN,NAT,914
RRN,BFH,604
RRN,BSS,272
RRN,BAZ,405
RRN,BQQ,816
RRN,BDC,761
RRN,BPG,746
RRN,BRA,933
RRN,BRB,426
RRN,CAW,422
RRN,RIA,814
RRN,BAU,381
RRN,BVM,426
RRN,BGV,952
RRN,BNU,224
RRN,BVB,340
RRN,BCR,470
RRN,LAZ,548
RRN,BYO,638
RRN,RBB,56
RRN,BJP,179
RRN,BVS,432
RRN,BMS,256
RRN,BZC,728
RRN,CFB,108
RRN,CFC,631
RRN,CCX,446
RRN,CCQ,796
RRN,CDI,424
RRN,OAL,663
RRN,CLV,3
RRN,CMT,164
RRN,CMC,402
RRN,CPQ,806
RRN,CMP,320
RRN,CXJ,905
RRN,CGR,952
RRN,CBW,295
RRN,NBV,986
RRN,CQA,514
RRN,CNV,225
RRN,FLB,916
RRN,CKS,976
RRN,CAF,595
RRN,CRQ,539
RRN,CZB,93
RRN,CLN,125
RRN,CAU,202
RRN,CTP,991
RRN,CAC,816
RRN,CSS,210
RRN,JPA,291
RRN,TLZ,433
RRN,IGU,610
RRN,BAT,665
RRN,LEC,40
RRN,BGX,610
RRN,CIZ,982
RRN,CSW,35
RRN,ERM,69
RRN,CDJ,64
RRN,CCI,997
RRN,STZ,95
RRN,CFO,830
RRN,CGH,872
RRN,CKO,267
RRN,CMG,52
RRN,CCM,911
RRN,CZS,614
RRN,CPU,639
RRN,SJL,328
RRN,DMT,221
RRN,DNO,548
RRN,DIQ,158
RRN,MVF,324
RRN,CTQ,381
RRN,LVB,921
RRN,DOU,311
RRN,MII,950
RRN,PVI,766
RRN,IOS,566
RRN,STM,875
RRN,UDI,195
RRN,MAO,509
RRN,ERN,1
RRN,UMU,612
RRN,URB,457
RRN,ESI,676
RRN,VIX,700
RRN,ALQ,302
RRN,PET,901
RRN,FEJ,710
RRN,FEC,943
RRN,FEN,738
RRN,FRC,801
RRN,FBE,738
RRN,JDF,12
RRN,GIG,544
RRN,PVH,125
RRN,GVR,384
RRN,GCV,171
RRN,GDP,48
RRN,GJM,588
RRN,GNM,270
RRN,GUZ,113
RRN,REC,864
RRN,GUJ,986
RRN,GMS,670
RRN,GRP,3
RRN,LOI,539
RRN,FLN,737
RRN,ITR,645
RRN,HRZ,403
RRN,ILB,601
RRN,IMP,137
RRN,IPU,791
RRN,IPG,475
RRN,IRE,564
RRN,ITN,138
RRN,ITA,37
RRN,ITB,907
RRN,ITI,900
RRN,ITP,582
RRN,ITQ,890
RRN,AUB,259
RRN,ITE,593
RRN,IJU,122
RRN,JCR,724
RRN,JCM,438
RRN,JNA,106
RRN,JTI,509
RRN,JEQ,172
RRN,JPR,768
RRN,JCB,594
RRN,CPV,661
RRN,JIA,418
RRN,JRN,250
RRN,LBR,465
RRN,LAJ,431
RRN,JOI,540
RRN,RAO,808
RRN,LEP,282
RRN,LIP,686
RRN,LDB,393
RRN,SSA,213
RRN,MEA,52
RRN,MCP,225
RRN,VAG,175
RRN,MNX,423
RRN,MAB,14
RRN,SLZ,625
RRN,CGB,997
RRN,MTG,293
RRN,MBK,405
RRN,MBZ,521
RRN,NTM,454
RRN,MTE,422
RRN,MEU,603
RRN,MOC,393
RRN,PNG,553
RRN,PTO,52
RRN,NNU,816
RRN,NVT,113
RRN,NQL,1000
RRN,NOK,697
RRN,NVP,381
RRN,OBI,721
RRN,OYK,53
RRN,ORX,270
RRN,OIA,801
RRN,OUS,470
RRN,MCZ,968
RRN,PMW,439
RRN,PLU,381
RRN,PBB,844
RRN,PIN,593
RRN,PFB,306
RRN,PSW,940
RRN,POJ,223
RRN,PAV,153
RRN,PNZ,709
RRN,PCS,433
RRN,PBQ,348
RRN,PHI,14
RRN,FOR,43
RRN,PIV,303
RRN,PIG,455
RRN,POO,430
RRN,PLL,789
RRN,PMG,766
RRN,LCB,62
RRN,PBX,278
RRN,PTQ,260
RRN,PBV,323
RRN,PNB,193
RRN,BPS,318
RRN,PPY,5
RRN,PDF,657
RRN,RBR,929
RRN,BSB,876
RRN,PGG,801
RRN,RDC,970
RRN,MGF,233
RRN,JDO,399
RRN,IDO,373
RRN,RIG,150
RRN,RVD,719
RRN,ROO,112
RRN,URG,60
RRN,POA,770
RRN,SNZ,553
RRN,CSU,631
RRN,SFV,531
RRN,GYN,418
RRN,AJU,63
RRN,SRA,475
RRN,SSZ,487
RRN,PHB,862
RRN,SDU,816
RRN,SXO,53
RRN,SXX,852
RRN,SJP,258
RRN,SJK,998
RRN,SSO,28
RRN,SQY,178
RRN,SBJ,557
RRN,SQM,298
RRN,SQX,609
RRN,GRU,606
RRN,ZMD,431
RRN,THE,983
RRN,SEI,344
RRN,GEL,901
RRN,RSG,284
RRN,OPS,458
RRN,SOD,515
RRN,SWM,854
RRN,RWS,1000
RRN,TBT,705
RRN,CNF,88
RRN,GPB,77
RRN,TGQ,115
RRN,TRQ,301
RRN,TFF,887
RRN,TXF,427
RRN,TEC,804
RRN,TFL,935
RRN,TOW,726
RRN,TSQ,758
RRN,TMT,158
RRN,TUZ,789
RRN,TUR,237
RRN,UBT,951
RRN,UBA,908
RRN,UNA,800
RRN,IPN,15
RRN,BEL,54
RRN,VAL,210
RRN,VIA,857
RRN,BVH,563
RRN,VCP,462
RRN,VDC,705
RRN,VOT,340
RRN,AXE,570
RSG,PPB,782
RSG,MVS,418
RSG,XAP,470
RSG,CWB,990
RSG,ALT,207
RSG,AMJ,985
RSG,AFL,207
RSG,ATM,477
RSG,APY,216
RSG,APS,23
RSG,APU,816
RSG,ARU,212
RSG,ARS,532
RSG,AUX,896
RSG,APQ,505
RSG,APX,703
RSG,AAG,648
RSG,AQA,799
RSG,AAX,409
RSG,AQM,529
RSG,AAI,911
RSG,ZFU,370
RSG,AIF,35
RSG,NAT,199
RSG,BFH,678
RSG,BSS,403
RSG,BAZ,892
RSG,BQQ,812
RSG,BDC,26
RSG,BPG,74
RSG,BRA,666
RSG,BRB,544
RSG,CAW,118
RSG,RIA,156
RSG,BAU,804
RSG,BVM,869
RSG,BGV,503
RSG,BNU,675
RSG,BVB,922
RSG,BCR,108
RSG,LAZ,438
RSG,BYO,519
RSG,RBB,369
RSG,BJP,985
RSG,BVS,769
RSG,BMS,807
RSG,BZC,171
RSG,CFB,46
RSG,CFC,710
RSG,CCX,321
RSG,CCQ,44
RSG,CDI,471
RSG,OAL,833
RSG,CLV,631
RSG,CMT,780
RSG,CMC,464
RSG,CPQ,528
RSG,CMP,733
RSG,CXJ,932
RSG,CGR,651
RSG,CBW,603
RSG,NBV,762
RSG,CQA,830
RSG,CNV,292
RSG,FLB,924
RSG,CKS,115
RSG,CAF,942
RSG,CRQ,752
RSG,CZB,948
RSG,CLN,369
RSG,CAU,355
RSG,CTP,521
RSG,CAC,50
RSG,CSS,967
RSG,JPA,656
RSG,TLZ,158
RSG,IGU,67
RSG,BAT,876
RSG,LEC,195
RSG,BGX,313
RSG,CIZ,458
RSG,CSW,9
RSG,ERM,252
RSG,CDJ,247
RSG,CCI,541
RSG,STZ,316
RSG,CFO,441
RSG,CGH,50
RSG,CKO,384
RSG,CMG,158
RSG,CCM,997
RSG,CZS,592
RSG,CPU,113
RSG,SJL,581
RSG,DMT,258
RSG,DNO,424
RSG,DIQ,382
RSG,MVF,47
RSG,CTQ,559
RSG,LVB,329
RSG,DOU,590
RSG,MII,320
RSG,PVI,8
RSG,IOS,725
RSG,STM,275
RSG,UDI,667
RSG,MAO,113
RSG,ERN,624
RSG,UMU,330
RSG,URB,849
RSG,ESI,304
RSG,VIX,243
RSG,ALQ,680
RSG,PET,141
RSG,FEJ,319
RSG,FEC,646
RSG,FEN,995
RSG,FRC,280
RSG,FBE,982
RSG,JDF,595
RSG,GIG,634
RSG,PVH,998
RSG,GVR,885
RSG,GCV,817
RSG,GDP,689
RSG,GJM,733
RSG,GNM,588
RSG,GUZ,639
RSG,REC,353
RSG,GUJ,629
RSG,GMS,82
RSG,GRP,271
RSG,LOI,344
RSG,FLN,265
RSG,ITR,546
RSG,HRZ,826
RSG,ILB,801
RSG,IMP,246
RSG,IPU,764
RSG,IPG,433
RSG,IRE,575
RSG,ITN,825
RSG,ITA,164
RSG,ITB,75
RSG,ITI,190
RSG,ITP,740
RSG,ITQ,117
RSG,AUB,254
RSG,ITE,812
RSG,IJU,475
RSG,JCR,295
RSG,JCM,353
RSG,JNA,163
RSG,JTI,877
RSG,JEQ,200
RSG,JPR,471
RSG,JCB,28
RSG,CPV,38
RSG,JIA,71
RSG,JRN,487
RSG,LBR,453
RSG,LAJ,129
RSG,JOI,126
RSG,RAO,1000
RSG,LEP,212
RSG,LIP,648
RSG,LDB,828
RSG,SSA,853
RSG,MEA,996
RSG,MCP,138
RSG,VAG,857
RSG,MNX,18
RSG,MAB,512
RSG,SLZ,621
RSG,CGB,668
RSG,MTG,806
RSG,MBK,657
RSG,MBZ,58
RSG,NTM,661
RSG,MTE,596
RSG,MEU,933
RSG,MOC,191
RSG,PNG,913
RSG,PTO,76
RSG,NNU,207
RSG,NVT,53
RSG,NQL,34
RSG,NOK,774
RSG,NVP,494
RSG,OBI,140
RSG,OYK,283
RSG,ORX,460
RSG,OIA,558
RSG,OUS,226
RSG,MCZ,80
RSG,PMW,870
RSG,PLU,131
RSG,PBB,792
RSG,PIN,633
RSG,PFB,992
RSG,PSW,12
RSG,POJ,526
RSG,PAV,157
RSG,PNZ,569
RSG,PCS,567
RSG,PBQ,703
RSG,PHI,486
RSG,FOR,453
RSG,PIV,70
RSG,PIG,987
RSG,POO,978
RSG,PLL,186
RSG,PMG,67
RSG,LCB,747
RSG,PBX,568
RSG,PTQ,169
RSG,PBV,114
RSG,PNB,727
RSG,BPS,96
RSG,PPY,962
RSG,PDF,327
RSG,RBR,957
RSG,BSB,245
RSG,PGG,626
RSG,RDC,740
RSG,MGF,79
RSG,JDO,787
RSG,IDO,162
RSG,RIG,77
RSG,RVD,674
RSG,ROO,22
RSG,URG,739
RSG,POA,386
RSG,SNZ,923
RSG,CSU,144
RSG,SFV,177
RSG,GYN,200
RSG,AJU,580
RSG,SRA,477
RSG,SSZ,89
RSG,PHB,200
RSG,SDU,272
RSG,SXO,64
RSG,SXX,169
RSG,SJP,291
RSG,SJK,691
RSG,SSO,637
RSG,SQY,368
RSG,SBJ,327
RSG,SQM,540
RSG,SQX,931
RSG,GRU,724
RSG,ZMD,950
RSG,THE,181
RSG,SEI,543
RSG,GEL,565
RSG,RRN,853
RSG,OPS,502
RSG,SOD,459
RSG,SWM,649
RSG,RWS,602
RSG,TBT,483
RSG,CNF,783
RSG,GPB,949
RSG,TGQ,870
RSG,TRQ,779
RSG,TFF,562
RSG,TXF,339
RSG,TEC,153
RSG,TFL,200
RSG,TOW,381
RSG,TSQ,670
RSG,TMT,549
RSG,TUZ,550
RSG,TUR,866
RSG,UBT,514
RSG,UBA,32
RSG,UNA,186
RSG,IPN,9
RSG,BEL,524
RSG,VAL,623
RSG,VIA,244
RSG,BVH,295
RSG,VCP,591
RSG,VDC,438
RSG,VOT,335
RSG,AXE,871
OPS,PPB,216
OPS,MVS,120
OPS,XAP,910
OPS,CWB,982
OPS,ALT,301
OPS,AMJ,994
OPS,AFL,912
OPS,ATM,779
OPS,APY,466
OPS,APS,593
OPS,APU,439
OPS,ARU,149
OPS,ARS,632
OPS,AUX,895
OPS,APQ,541
OPS,APX,498
OPS,AAG,999
OPS,AQA,6
OPS,AAX,886
OPS,AQM,404
OPS,AAI,91
OPS,ZFU,119
OPS,AIF,366
OPS,NAT,717
OPS,BFH,802
OPS,BSS,625
OPS,BAZ,399
OPS,BQQ,798
OPS,BDC,392
OPS,BPG,849
OPS,BRA,731
OPS,BRB,75
OPS,CAW,588
OPS,RIA,753
OPS,BAU,665
OPS,BVM,869
OPS,BGV,788
OPS,BNU,607
OPS,BVB,760
OPS,BCR,271
OPS,LAZ,845
OPS,BYO,699
OPS,RBB,373
OPS,BJP,836
OPS,BVS,911
OPS,BMS,717
OPS,BZC,820
OPS,CFB,511
OPS,CFC,452
OPS,CCX,680
OPS,CCQ,485
OPS,CDI,644
OPS,OAL,312
OPS,CLV,361
OPS,CMT,839
OPS,CMC,413
OPS,CPQ,757
OPS,CMP,65
OPS,CXJ,750
OPS,CGR,386
OPS,CBW,393
OPS,NBV,320
OPS,CQA,92
OPS,CNV,929
OPS,FLB,748
OPS,CKS,328
OPS,CAF,542
OPS,CRQ,575
OPS,CZB,617
OPS,CLN,655
OPS,CAU,712
OPS,CTP,431
OPS,CAC,483
OPS,CSS,539
OPS,JPA,751
OPS,TLZ,607
OPS,IGU,14
OPS,BAT,778
OPS,LEC,588
OPS,BGX,840
OPS,CIZ,799
OPS,CSW,6
OPS,ERM,243
OPS,CDJ,524
OPS,CCI,955
OPS,STZ,665
OPS,CFO,405
OPS,CGH,945
OPS,CKO,390
OPS,CMG,766
OPS,CCM,376
OPS,CZS,704
OPS,CPU,80
OPS,SJL,25
OPS,DMT,440
OPS,DNO,687
OPS,DIQ,507
OPS,MVF,815
OPS,CTQ,931
OPS,LVB,567
OPS,DOU,734
OPS,MII,483
OPS,PVI,15
OPS,IOS,984
OPS,STM,501
OPS,UDI,325
OPS,MAO,42
OPS,ERN,29
OPS,UMU,922
OPS,URB,695
OPS,ESI,737
OPS,VIX,853
OPS,ALQ,556
OPS,PET,930
OPS,FEJ,953
OPS,FEC,835
OPS,FEN,260
OPS,FRC,586
OPS,FBE,619
OPS,JDF,727
OPS,GIG,737
OPS,PVH,39
OPS,GVR,791
OPS,GCV,547
OPS,GDP,696
OPS,GJM,153
OPS,GNM,335
OPS,GUZ,245
OPS,REC,296
OPS,GUJ,714
OPS,GMS,780
OPS,GRP,452
OPS,LOI,366
OPS,FLN,307
OPS,ITR,86
OPS,HRZ,235
OPS,ILB,350
OPS,IMP,552
OPS,IPU,733
OPS,IPG,878
OPS,IRE,156
OPS,ITN,237
OPS,ITA,519
OPS,ITB,562
OPS,ITI,257
OPS,ITP,787
OPS,ITQ,341
OPS,AUB,925
OPS,ITE,141
OPS,IJU,709
OPS,JCR,858
OPS,JCM,645
OPS,JNA,47
OPS,JTI,919
OPS,JEQ,604
OPS,JPR,312
OPS,JCB,479
OPS,CPV,466
OPS,JIA,711
OPS,JRN,683
OPS,LBR,685
OPS,LAJ,676
OPS,JOI,403
OPS,RAO,602
OPS,LEP,72
OPS,LIP,487
OPS,LDB,493
OPS,SSA,651
OPS,MEA,242
OPS,MCP,362
OPS,VAG,518
OPS,MNX,160
OPS,MAB,59
OPS,SLZ,353
OPS,CGB,157
OPS,MTG,523
OPS,MBK,234
OPS,MBZ,829
OPS,NTM,898
OPS,MTE,176
OPS,MEU,622
OPS,MOC,136
OPS,PNG,304
OPS,PTO,883
OPS,NNU,12
OPS,NVT,131
OPS,NQL,60
OPS,NOK,605
OPS,NVP,829
OPS,OBI,622
OPS,OYK,401
OPS,ORX,766
OPS,OIA,378
OPS,OUS,391
OPS,MCZ,133
OPS,PMW,675
OPS,PLU,466
OPS,PBB,851
OPS,PIN,557
OPS,PFB,92
OPS,PSW,980
OPS,POJ,640
OPS,PAV,387
OPS,PNZ,435
OPS,PCS,764
OPS,PBQ,280
OPS,PHI,967
OPS,FOR,258
OPS,PIV,770
OPS,PIG,241
OPS,POO,106
OPS,PLL,449
OPS,PMG,839
OPS,LCB,643
OPS,PBX,457
OPS,PTQ,587
OPS,PBV,760
OPS,PNB,415
OPS,BPS,274
OPS,PPY,419
OPS,PDF,556
OPS,RBR,386
OPS,BSB,878
OPS,PGG,437
OPS,RDC,907
OPS,MGF,634
OPS,JDO,194
OPS,IDO,397
OPS,RIG,901
OPS,RVD,881
OPS,ROO,851
OPS,URG,561
OPS,POA,533
OPS,SNZ,789
OPS,CSU,713
OPS,SFV,506
OPS,GYN,560
OPS,AJU,444
OPS,SRA,359
OPS,SSZ,953
OPS,PHB,958
OPS,SDU,56
OPS,SXO,201
OPS,SXX,697
OPS,SJP,160
OPS,SJK,545
OPS,SSO,346
OPS,SQY,807
OPS,SBJ,958
OPS,SQM,198
OPS,SQX,929
OPS,GRU,456
OPS,ZMD,179
OPS,THE,936
OPS,SEI,874
OPS,GEL,736
OPS,RRN,178
OPS,RSG,915
OPS,SOD,110
OPS,SWM,953
OPS,RWS,11
OPS,TBT,591
OPS,CNF,668
OPS,GPB,840
OPS,TGQ,146
OPS,TRQ,952
OPS,TFF,720
OPS,TXF,790
OPS,TEC,455
OPS,TFL,187
OPS,TOW,745
OPS,TSQ,208
OPS,TMT,821
OPS,TUZ,892
OPS,TUR,718
OPS,UBT,217
OPS,UBA,405
OPS,UNA,269
OPS,IPN,114
OPS,BEL,275
OPS,VAL,465
OPS,VIA,816
OPS,BVH,770
OPS,VCP,95
OPS,VDC,733
OPS,VOT,486
OPS,AXE,225
SOD,PPB,575
SOD,MVS,634
SOD,XAP,859
SOD,CWB,406
SOD,ALT,432
SOD,AMJ,954
SOD,AFL,225
SOD,ATM,80
SOD,APY,310
SOD,APS,419
SOD,APU,954
SOD,ARU,667
SOD,ARS,600
SOD,AUX,83
SOD,APQ,795
SOD,APX,752
SOD,AAG,504
SOD,AQA,667
SOD,AAX,704
SOD,AQM,713
SOD,AAI,87
SOD,ZFU,278
SOD,AIF,333
SOD,NAT,714
SOD,BFH,787
SOD,BSS,781
SOD,BAZ,716
SOD,BQQ,208
SOD,BDC,631
SOD,BPG,751
SOD,BRA,804
SOD,BRB,762
SOD,CAW,366
SOD,RIA,318
SOD,BAU,748
SOD,BVM,131
SOD,BGV,426
SOD,BNU,971
SOD,BVB,627
SOD,BCR,504
SOD,LAZ,603
SOD,BYO,279
SOD,RBB,674
SOD,BJP,498
SOD,BVS,44
SOD,BMS,424
SOD,BZC,893
SOD,CFB,948
SOD,CFC,187
SOD,CCX,805
SOD,CCQ,683
SOD,CDI,550
SOD,OAL,148
SOD,CLV,408
SOD,CMT,948
SOD,CMC,981
SOD,CPQ,79
SOD,CMP,709
SOD,CXJ,981
SOD,CGR,127
SOD,CBW,343
SOD,NBV,332
SOD,CQA,746
SOD,CNV,542
SOD,FLB,219
SOD,CKS,539
SOD,CAF,989
SOD,CRQ,768
SOD,CZB,506
SOD,CLN,176
SOD,CAU,730
SOD,CTP,377
SOD,CAC,320
SOD,CSS,837
SOD,JPA,644
SOD,TLZ,74
SOD,IGU,467
SOD,BAT,96
SOD,LEC,647
SOD,BGX,504
SOD,CIZ,616
SOD,CSW,684
SOD,ERM,559
SOD,CDJ,853
SOD,CCI,119
SOD,STZ,192
SOD,CFO,866
SOD,CGH,615
SOD,CKO,775
SOD,CMG,839
SOD,CCM,607
SOD,CZS,166
SOD,CPU,93
SOD,SJL,221
SOD,DMT,747
SOD,DNO,854
SOD,DIQ,694
SOD,MVF,833
SOD,CTQ,170
SOD,LVB,973
SOD,DOU,937
SOD,MII,413
SOD,PVI,821
SOD,IOS,168
SOD,STM,353
SOD,UDI,421
SOD,MAO,314
SOD,ERN,522
SOD,UMU,959
SOD,URB,570
SOD,ESI,502
SOD,VIX,121
SOD,ALQ,799
SOD,PET,74
SOD,FEJ,6
SOD,FEC,472
SOD,FEN,295
SOD,FRC,304
SOD,FBE,538
SOD,JDF,188
SOD,GIG,870
SOD,PVH,901
SOD,GVR,311
SOD,GCV,695
SOD,GDP,554
SOD,GJM,659
SOD,GNM,310
SOD,GUZ,789
SOD,REC,343
SOD,GUJ,617
SOD,GMS,459
SOD,GRP,185
SOD,LOI,8
SOD,FLN,467
SOD,ITR,594
SOD,HRZ,922
SOD,ILB,677
SOD,IMP,123
SOD,IPU,663
SOD,IPG,959
SOD,IRE,811
SOD,ITN,272
SOD,ITA,310
SOD,ITB,339
SOD,ITI,303
SOD,ITP,568
SOD,ITQ,423
SOD,AUB,817
SOD,ITE,119
SOD,IJU,129
SOD,JCR,464
SOD,JCM,286
SOD,JNA,443
SOD,JTI,145
SOD,JEQ,568
SOD,JPR,418
SOD,JCB,900
SOD,CPV,851
SOD,JIA,991
SOD,JRN,710
SOD,LBR,179
SOD,LAJ,64
SOD,JOI,227
SOD,RAO,901
SOD,LEP,449
SOD,LIP,682
SOD,LDB,418
SOD,SSA,10
SOD,MEA,621
SOD,MCP,388
SOD,VAG,79
SOD,MNX,350
SOD,MAB,991
SOD,SLZ,94
SOD,CGB,928
SOD,MTG,277
SOD,MBK,699
SOD,MBZ,890
SOD,NTM,855
SOD,MTE,561
SOD,MEU,2
SOD,MOC,676
SOD,PNG,508
SOD,PTO,611
SOD,NNU,878
SOD,NVT,760
SOD,NQL,452
SOD,NOK,506
SOD,NVP,457
SOD,OBI,597
SOD,OYK,355
SOD,ORX,899
SOD,OIA,194
SOD,OUS,406
SOD,MCZ,498
SOD,PMW,26
SOD,PLU,717
SOD,PBB,859
SOD,PIN,539
SOD,PFB,784
SOD,PSW,329
SOD,POJ,983
SOD,PAV,769
SOD,PNZ,346
SOD,PCS,799
SOD,PBQ,733
SOD,PHI,441
SOD,FOR,362
SOD,PIV,243
SOD,PIG,599
SOD,POO,233
SOD,PLL,758
SOD,PMG,752
SOD,LCB,284
SOD,PBX,64
SOD,PTQ,239
SOD,PBV,266
SOD,PNB,193
SOD,BPS,964
SOD,PPY,240
SOD,PDF,796
SOD,RBR,256
SOD,BSB,801
SOD,PGG,717
SOD,RDC,385
SOD,MGF,539
SOD,JDO,401
SOD,IDO,961
SOD,RIG,319
SOD,RVD,28
SOD,ROO,599
SOD,URG,124
SOD,POA,56
SOD,SNZ,330
SOD,CSU,845
SOD,SFV,302
SOD,GYN,355
SOD,AJU,691
SOD,SRA,67
SOD,SSZ,979
SOD,PHB,654
SOD,SDU,524
SOD,SXO,889
SOD,SXX,214
SOD,SJP,735
SOD,SJK,189
SOD,SSO,160
SOD,SQY,80
SOD,SBJ,764
SOD,SQM,435
SOD,SQX,78
SOD,GRU,911
SOD,ZMD,457
SOD,THE,679
SOD,SEI,491
SOD,GEL,182
SOD,RRN,195
SOD,RSG,910
SOD,OPS,73
SOD,SWM,823
SOD,RWS,413
SOD,TBT,481
SOD,CNF,43
SOD,GPB,971
SOD,TGQ,797
SOD,TRQ,829
SOD,TFF,637
SOD,TXF,826
SOD,TEC,515
SOD,TFL,251
SOD,TOW,498
SOD,TSQ,698
SOD,TMT,318
SOD,TUZ,233
SOD,TUR,293
SOD,UBT,678
SOD,UBA,289
SOD,UNA,72
SOD,IPN,898
SOD,BEL,391
SOD,VAL,381
SOD,VIA,809
SOD,BVH,411
SOD,VCP,567
SOD,VDC,325
SOD,VOT,961
SOD,AXE,668
SWM,PPB,626
SWM,MVS,158
SWM,XAP,647
SWM,CWB,307
SWM,ALT,292
SWM,AMJ,236
SWM,AFL,272
SWM,ATM,142
SWM,APY,124
SWM,APS,967
SWM,APU,713
SWM,ARU,125
SWM,ARS,21
SWM,AUX,742
SWM,APQ,140
SWM,APX,15
SWM,AAG,822
SWM,AQA,166
SWM,AAX,665
SWM,AQM,547
SWM,AAI,653
SWM,ZFU,326
SWM,AIF,311
SWM,NAT,564
SWM,BFH,841
SWM,BSS,984
SWM,BAZ,466
SWM,BQQ,712
SWM,BDC,943
SWM,BPG,451
SWM,BRA,66
SWM,BRB,375
SWM,CAW,93
SWM,RIA,261
SWM,BAU,455
SWM,BVM,504
SWM,BGV,288
SWM,BNU,692
SWM,BVB,709
SWM,BCR,352
SWM,LAZ,112
SWM,BYO,750
SWM,RBB,891
SWM,BJP,831
SWM,BVS,497
SWM,BMS,349
SWM,BZC,34
SWM,CFB,348
SWM,CFC,694
SWM,CCX,26
SWM,CCQ,526
SWM,CDI,109
SWM,OAL,134
SWM,CLV,94
SWM,CMT,924
SWM,CMC,140
SWM,CPQ,542
SWM,CMP,315
SWM,CXJ,523
SWM,CGR,485
SWM,CBW,845
SWM,NBV,192
SWM,CQA,210
SWM,CNV,216
SWM,FLB,416
SWM,CKS,396
SWM,CAF,564
SWM,CRQ,974
SWM,CZB,711
SWM,CLN,501
SWM,CAU,544
SWM,CTP,163
SWM,CAC,634
SWM,CSS,27
SWM,JPA,882
